Date,Station,Site,Bay,species,length,,,
7/12/2022,405,BB-7,Balboa,walleye pollock,32,,,
7/12/2022,405,BB-7,Balboa,walleye pollock,39,,,
7/12/2022,405,BB-7,Balboa,walleye pollock,40,,,
7/12/2022,405,BB-7,Balboa,walleye pollock,40,,,
7/12/2022,405,BB-7,Balboa,walleye pollock,41,,,
7/12/2022,405,BB-7,Balboa,walleye pollock,43,,,
7/12/2022,405,BB-7,Balboa,walleye pollock,48,,,
7/15/2022,415,Bar-1,Baralof,capelin,64,,,
7/15/2022,415,Bar-1,Baralof,capelin,78,,,
7/15/2022,415,Bar-1,Baralof,Pacific cod,42,,,
7/15/2022,415,Bar-1,Baralof,Pacific cod,43,,,
7/15/2022,415,Bar-1,Baralof,Pacific cod,44,,,
7/15/2022,415,Bar-1,Baralof,Pacific cod,45,,,
7/15/2022,415,Bar-1,Baralof,Pacific cod,45,,,
7/15/2022,415,Bar-1,Baralof,Pacific cod,46,,,
7/15/2022,415,Bar-1,Baralof,Pacific cod,47,,,
7/15/2022,415,Bar-1,Baralof,Pacific cod,50,,,
7/15/2022,415,Bar-1,Baralof,Pacific cod,51,,,
7/15/2022,415,Bar-1,Baralof,Pacific cod,51,,,
7/15/2022,415,Bar-1,Baralof,Pacific cod,52,,,
7/15/2022,415,Bar-1,Baralof,Pacific cod,55,,,
7/15/2022,414,Bar-2,Baralof,Pacific cod,43,,,
7/15/2022,414,Bar-2,Baralof,Pacific cod,45,,,
7/15/2022,414,Bar-2,Baralof,Pacific cod,47,,,
7/15/2022,414,Bar-2,Baralof,Pacific cod,47,,,
7/15/2022,414,Bar-2,Baralof,Pacific cod,47,,,
7/15/2022,414,Bar-2,Baralof,Pacific cod,47,,,
7/15/2022,414,Bar-2,Baralof,Pacific cod,48,,,
7/15/2022,414,Bar-2,Baralof,Pacific cod,49,,,
7/15/2022,414,Bar-2,Baralof,Pacific cod,50,,,
7/15/2022,414,Bar-2,Baralof,Pacific cod,52,,,
7/15/2022,414,Bar-2,Baralof,Pacific cod,52,,,
7/15/2022,414,Bar-2,Baralof,Pacific cod,53,,,
7/15/2022,414,Bar-2,Baralof,Pacific cod,56,,,
7/15/2022,414,Bar-2,Baralof,Pacific cod,60,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,38,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,41,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,41,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,41,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,42,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,43,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,43,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,43,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,44,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,44,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,45,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,46,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,46,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,46,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,47,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,48,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,50,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,50,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,51,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,51,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,52,,,
7/15/2022,413,Bar-3,Baralof,Pacific cod,53,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,35,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,36,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,37,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,37,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,37,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,39,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,41,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,42,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,42,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,42,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,42,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,43,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,43,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,43,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,44,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,44,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,45,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,45,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,46,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,46,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,47,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,47,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,48,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,49,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,49,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,53,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,55,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,57,,,
7/15/2022,412,Bar-4,Baralof,Pacific cod,58,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,36,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,37,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,38,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,40,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,41,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,42,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,42,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,44,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,45,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,46,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,47,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,47,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,48,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,49,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,50,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,50,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,51,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,51,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,52,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,52,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,53,,,
7/15/2022,411,Bar-5,Baralof,Pacific cod,55,,,
7/15/2022,411,Bar-5,Baralof,Pacific sandlance,81,,,
7/15/2022,411,Bar-5,Baralof,Pacific sandlance,93,,,
7/15/2022,411,Bar-5,Baralof,Pacific sandlance,96,,,
7/15/2022,411,Bar-5,Baralof,Pacific sandlance,97,,,
7/15/2022,411,Bar-5,Baralof,Pacific sandlance,98,,,
7/15/2022,411,Bar-5,Baralof,Pacific sandlance,102,,,
7/15/2022,411,Bar-5,Baralof,Pacific sandlance,102,,,
7/15/2022,411,Bar-5,Baralof,Pacific sandlance,106,,,
7/15/2022,411,Bar-5,Baralof,Pacific sandlance,110,,,
7/15/2022,411,Bar-5,Baralof,Pacific sandlance,116,,,
7/15/2022,411,Bar-5,Baralof,Pacific sandlance,123,,,
7/15/2022,411,Bar-5,Baralof,Pacific sandlance,133,,,
7/15/2022,415,Bar-1,Baralof,pink salmon,68,,,
7/15/2022,415,Bar-1,Baralof,pink salmon,77,,,
7/15/2022,411,Bar-5,Baralof,pink salmon,63,,,
7/15/2022,411,Bar-5,Baralof,pink salmon,64,,,
7/15/2022,411,Bar-5,Baralof,pink salmon,65,,,
7/15/2022,411,Bar-5,Baralof,pink salmon,65,,,
7/15/2022,411,Bar-5,Baralof,pink salmon,65,,,
7/15/2022,411,Bar-5,Baralof,pink salmon,71,,,
7/15/2022,415,Bar-1,Baralof,saffron cod,43,,,
7/15/2022,413,Bar-3,Baralof,walleye pollock,39,,,
7/15/2022,413,Bar-3,Baralof,walleye pollock,42,,,
7/15/2022,413,Bar-3,Baralof,walleye pollock,42,,,
7/15/2022,413,Bar-3,Baralof,walleye pollock,43,,,
7/15/2022,413,Bar-3,Baralof,walleye pollock,43,,,
7/15/2022,413,Bar-3,Baralof,walleye pollock,45,,,
7/15/2022,413,Bar-3,Baralof,walleye pollock,46,,,
7/15/2022,413,Bar-3,Baralof,walleye pollock,46,,,
7/15/2022,413,Bar-3,Baralof,walleye pollock,46,,,
7/15/2022,413,Bar-3,Baralof,walleye pollock,47,,,
7/15/2022,413,Bar-3,Baralof,walleye pollock,48,,,
7/15/2022,413,Bar-3,Baralof,walleye pollock,48,,,
7/15/2022,412,Bar-4,Baralof,walleye pollock,121,,,
7/15/2022,411,Bar-5,Baralof,walleye pollock,48,,,
5/22/2022,360,CH-2,Chief Cove,chum salmon,58,,,
7/2/2022,376,CH-1,Chief Cove,masked greenling,66,,,
7/2/2022,376,CH-1,Chief Cove,pink salmon,45,,,
7/2/2022,376,CH-1,Chief Cove,pink salmon,75,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,35,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,36,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,36,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,38,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,41,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,42,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,42,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,43,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,44,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,44,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,45,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,46,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,47,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,47,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,48,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,48,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,51,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,51,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,51,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,51,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,51,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,53,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,53,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,53,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,53,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,53,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,53,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,53,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,53,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,54,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,54,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,54,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,55,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,56,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,56,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,56,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,57,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,57,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,57,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,57,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,58,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,58,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,59,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,59,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,59,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,60,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,60,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,61,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,63,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,63,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,65,,,
5/22/2022,360,CH-2,Chief Cove,pink salmon,73,,,
7/2/2022,380,CH-2,Chief Cove,pink salmon,74,,,
7/2/2022,380,CH-2,Chief Cove,pink salmon,75,,,
7/2/2022,380,CH-2,Chief Cove,pink salmon,80,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,29,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,32,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,33,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,33,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,34,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,34,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,34,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,34,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,34,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,35,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,35,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,35,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,36,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,36,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,37,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,37,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,37,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,38,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,38,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,38,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,39,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,39,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,40,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,41,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,41,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,41,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,41,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,42,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,42,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,42,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,43,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,43,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,43,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,44,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,44,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,45,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,47,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,47,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,48,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,48,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,49,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,51,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,51,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,51,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,51,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,52,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,52,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,55,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,56,,,
5/22/2022,362,CH-4,Chief Cove,pink salmon,59,,,
5/22/2022,363,CH-5,Chief Cove,pink salmon,51,,,
5/22/2022,363,CH-5,Chief Cove,pink salmon,63,,,
7/2/2022,376,CH-1,Chief Cove,whitespotted greenling,73,,,
7/2/2022,376,CH-1,Chief Cove,whitespotted greenling,76,,,
7/2/2022,376,CH-1,Chief Cove,whitespotted greenling,78,,,
7/2/2022,376,CH-1,Chief Cove,whitespotted greenling,80,,,
7/2/2022,376,CH-1,Chief Cove,whitespotted greenling,82,,,
7/2/2022,376,CH-1,Chief Cove,whitespotted greenling,83,,,
6/12/2022,375,Lam South,Cook,capelin,42,,,
6/12/2022,375,Lam South,Cook,capelin,46,,,
6/12/2022,375,Lam South,Cook,capelin,47,,,
6/12/2022,375,Lam South,Cook,capelin,47,,,
6/12/2022,375,Lam South,Cook,capelin,48,,,
6/12/2022,375,Lam South,Cook,capelin,48,,,
6/12/2022,375,Lam South,Cook,capelin,51,,,
6/12/2022,375,Lam South,Cook,capelin,53,,,
6/12/2022,375,Lam South,Cook,capelin,54,,,
6/12/2022,375,Lam South,Cook,capelin,54,,,
6/12/2022,375,Lam South,Cook,capelin,54,,,
6/12/2022,375,Lam South,Cook,capelin,58,,,
6/12/2022,375,Lam South,Cook,capelin,59,,,
6/12/2022,375,Lam South,Cook,capelin,61,,,
6/12/2022,375,Lam South,Cook,capelin,64,,,
6/12/2022,375,Lam South,Cook,capelin,68,,,
6/12/2022,374,EG South,Cook,Pacific cod,21,,,
6/12/2022,374,EG South,Cook,Pacific cod,22,,,
6/12/2022,374,EG South,Cook,Pacific cod,22,,,
6/12/2022,374,EG South,Cook,Pacific cod,24,,,
6/12/2022,374,EG South,Cook,Pacific cod,26,,,
6/12/2022,374,EG South,Cook,Pacific cod,26,,,
6/12/2022,374,EG South,Cook,Pacific cod,27,,,
6/12/2022,374,EG South,Cook,Pacific cod,28,,,
6/12/2022,374,EG South,Cook,Pacific cod,28,,,
6/12/2022,374,EG South,Cook,Pacific cod,29,,,
6/12/2022,374,EG South,Cook,Pacific cod,29,,,
6/12/2022,374,EG South,Cook,Pacific cod,29,,,
6/12/2022,374,EG South,Cook,Pacific cod,30,,,
6/12/2022,374,EG South,Cook,Pacific cod,30,,,
6/12/2022,374,EG South,Cook,Pacific cod,31,,,
6/12/2022,374,EG South,Cook,Pacific cod,31,,,
6/12/2022,374,EG South,Cook,Pacific cod,31,,,
6/12/2022,374,EG South,Cook,Pacific cod,31,,,
6/12/2022,374,EG South,Cook,Pacific cod,34,,,
6/12/2022,374,EG South,Cook,Pacific cod,36,,,
6/12/2022,374,EG South,Cook,Pacific cod,36,,,
6/12/2022,374,EG South,Cook,Pacific cod,38,,,
6/12/2022,371,EG West,Cook,Pacific cod,23,,,
6/12/2022,371,EG West,Cook,Pacific cod,24,,,
6/12/2022,371,EG West,Cook,Pacific cod,24,,,
6/12/2022,371,EG West,Cook,Pacific cod,25,,,
6/12/2022,371,EG West,Cook,Pacific cod,25,,,
6/12/2022,371,EG West,Cook,Pacific cod,26,,,
6/12/2022,371,EG West,Cook,Pacific cod,26,,,
6/12/2022,371,EG West,Cook,Pacific cod,29,,,
6/12/2022,371,EG West,Cook,Pacific cod,29,,,
6/12/2022,371,EG West,Cook,Pacific cod,29,,,
6/12/2022,371,EG West,Cook,Pacific cod,29,,,
6/12/2022,371,EG West,Cook,Pacific cod,31,,,
6/12/2022,371,EG West,Cook,Pacific cod,31,,,
6/12/2022,371,EG West,Cook,Pacific cod,32,,,
6/12/2022,371,EG West,Cook,Pacific cod,32,,,
6/12/2022,371,EG West,Cook,Pacific cod,32,,,
6/12/2022,371,EG West,Cook,Pacific cod,34,,,
6/12/2022,371,EG West,Cook,Pacific cod,34,,,
6/12/2022,371,EG West,Cook,Pacific cod,35,,,
6/12/2022,371,EG West,Cook,Pacific cod,37,,,
6/12/2022,373,Lam East,Cook,Pacific cod,27,,,
6/12/2022,373,Lam East,Cook,Pacific cod,29,,,
6/12/2022,373,Lam East,Cook,Pacific cod,29,,,
6/12/2022,373,Lam East,Cook,Pacific cod,33,,,
6/12/2022,373,Lam East,Cook,Pacific cod,34,,,
6/12/2022,373,Lam East,Cook,Pacific cod,35,,,
6/12/2022,372,Lam North,Cook,Pacific cod,24,,,
6/12/2022,372,Lam North,Cook,Pacific cod,27,,,
6/12/2022,372,Lam North,Cook,Pacific cod,28,,,
6/12/2022,372,Lam North,Cook,Pacific cod,30,,,
6/12/2022,375,Lam South,Cook,Pacific cod,22,,,
6/12/2022,375,Lam South,Cook,Pacific cod,24,,,
6/12/2022,375,Lam South,Cook,Pacific cod,26,,,
6/12/2022,375,Lam South,Cook,Pacific cod,27,,,
6/12/2022,375,Lam South,Cook,Pacific cod,36,,,
5/19/2022,354,EG South,Cook,pink salmon,34,,,
5/19/2022,354,EG South,Cook,pink salmon,36,,,
5/19/2022,354,EG South,Cook,pink salmon,42,,,
5/19/2022,356,EG West,Cook,pink salmon,31,,,
5/19/2022,356,EG West,Cook,pink salmon,33,,,
5/19/2022,356,EG West,Cook,pink salmon,33,,,
5/19/2022,356,EG West,Cook,pink salmon,33,,,
5/19/2022,356,EG West,Cook,pink salmon,33,,,
5/19/2022,356,EG West,Cook,pink salmon,34,,,
5/19/2022,356,EG West,Cook,pink salmon,34,,,
5/19/2022,356,EG West,Cook,pink salmon,34,,,
5/19/2022,356,EG West,Cook,pink salmon,34,,,
5/19/2022,356,EG West,Cook,pink salmon,34,,,
5/19/2022,356,EG West,Cook,pink salmon,35,,,
5/19/2022,356,EG West,Cook,pink salmon,35,,,
5/19/2022,356,EG West,Cook,pink salmon,35,,,
5/19/2022,356,EG West,Cook,pink salmon,36,,,
5/19/2022,356,EG West,Cook,pink salmon,36,,,
5/19/2022,356,EG West,Cook,pink salmon,37,,,
5/19/2022,356,EG West,Cook,pink salmon,37,,,
5/19/2022,356,EG West,Cook,pink salmon,37,,,
5/19/2022,356,EG West,Cook,pink salmon,37,,,
5/19/2022,356,EG West,Cook,pink salmon,38,,,
5/19/2022,356,EG West,Cook,pink salmon,38,,,
5/19/2022,356,EG West,Cook,pink salmon,38,,,
5/19/2022,356,EG West,Cook,pink salmon,38,,,
5/19/2022,356,EG West,Cook,pink salmon,38,,,
5/19/2022,356,EG West,Cook,pink salmon,38,,,
5/19/2022,356,EG West,Cook,pink salmon,39,,,
5/19/2022,356,EG West,Cook,pink salmon,40,,,
5/19/2022,356,EG West,Cook,pink salmon,42,,,
5/19/2022,356,EG West,Cook,pink salmon,42,,,
5/19/2022,356,EG West,Cook,pink salmon,43,,,
5/19/2022,356,EG West,Cook,pink salmon,43,,,
5/19/2022,356,EG West,Cook,pink salmon,43,,,
5/19/2022,356,EG West,Cook,pink salmon,43,,,
5/19/2022,356,EG West,Cook,pink salmon,43,,,
5/19/2022,356,EG West,Cook,pink salmon,43,,,
5/19/2022,356,EG West,Cook,pink salmon,43,,,
5/19/2022,356,EG West,Cook,pink salmon,44,,,
5/19/2022,356,EG West,Cook,pink salmon,44,,,
5/19/2022,356,EG West,Cook,pink salmon,45,,,
5/19/2022,356,EG West,Cook,pink salmon,45,,,
5/19/2022,356,EG West,Cook,pink salmon,45,,,
5/19/2022,356,EG West,Cook,pink salmon,47,,,
5/19/2022,356,EG West,Cook,pink salmon,47,,,
5/19/2022,356,EG West,Cook,pink salmon,48,,,
5/19/2022,356,EG West,Cook,pink salmon,48,,,
5/19/2022,356,EG West,Cook,pink salmon,48,,,
5/19/2022,356,EG West,Cook,pink salmon,49,,,
5/19/2022,356,EG West,Cook,pink salmon,52,,,
5/19/2022,356,EG West,Cook,pink salmon,53,,,
5/19/2022,356,EG West,Cook,pink salmon,53,,,
6/12/2022,372,Lam North,Cook,pink salmon,52,,,
6/12/2022,372,Lam North,Cook,pink salmon,72,,,
5/19/2022,353,Lam South,Cook,pink salmon,35,,,
5/19/2022,353,Lam South,Cook,pink salmon,58,,,
6/12/2022,375,Lam South,Cook,pink salmon,33,,,
6/12/2022,375,Lam South,Cook,pink salmon,37,,,
6/12/2022,375,Lam South,Cook,pink salmon,43,,,
6/12/2022,374,EG South,Cook,walleye pollock,21,,,
6/12/2022,374,EG South,Cook,walleye pollock,22,,,
6/12/2022,374,EG South,Cook,walleye pollock,22,,,
6/12/2022,374,EG South,Cook,walleye pollock,23,,,
6/12/2022,374,EG South,Cook,walleye pollock,24,,,
6/12/2022,374,EG South,Cook,walleye pollock,24,,,
6/12/2022,374,EG South,Cook,walleye pollock,24,,,
6/12/2022,374,EG South,Cook,walleye pollock,24,,,
6/12/2022,374,EG South,Cook,walleye pollock,24,,,
6/12/2022,374,EG South,Cook,walleye pollock,24,,,
6/12/2022,374,EG South,Cook,walleye pollock,25,,,
6/12/2022,374,EG South,Cook,walleye pollock,25,,,
6/12/2022,374,EG South,Cook,walleye pollock,26,,,
6/12/2022,374,EG South,Cook,walleye pollock,26,,,
6/12/2022,374,EG South,Cook,walleye pollock,26,,,
6/12/2022,374,EG South,Cook,walleye pollock,26,,,
6/12/2022,374,EG South,Cook,walleye pollock,27,,,
6/12/2022,374,EG South,Cook,walleye pollock,27,,,
6/12/2022,374,EG South,Cook,walleye pollock,29,,,
6/12/2022,374,EG South,Cook,walleye pollock,29,,,
6/12/2022,374,EG South,Cook,walleye pollock,30,,,
6/12/2022,374,EG South,Cook,walleye pollock,31,,,
6/12/2022,374,EG South,Cook,walleye pollock,33,,,
6/12/2022,374,EG South,Cook,walleye pollock,34,,,
6/12/2022,371,EG West,Cook,walleye pollock,21,,,
6/12/2022,371,EG West,Cook,walleye pollock,21,,,
6/12/2022,371,EG West,Cook,walleye pollock,22,,,
6/12/2022,371,EG West,Cook,walleye pollock,22,,,
6/12/2022,371,EG West,Cook,walleye pollock,24,,,
6/12/2022,371,EG West,Cook,walleye pollock,24,,,
6/12/2022,371,EG West,Cook,walleye pollock,24,,,
6/12/2022,371,EG West,Cook,walleye pollock,24,,,
6/12/2022,371,EG West,Cook,walleye pollock,25,,,
6/12/2022,371,EG West,Cook,walleye pollock,26,,,
6/12/2022,371,EG West,Cook,walleye pollock,26,,,
6/12/2022,371,EG West,Cook,walleye pollock,26,,,
6/12/2022,371,EG West,Cook,walleye pollock,28,,,
6/12/2022,371,EG West,Cook,walleye pollock,29,,,
6/12/2022,371,EG West,Cook,walleye pollock,29,,,
6/12/2022,371,EG West,Cook,walleye pollock,32,,,
6/12/2022,373,Lam East,Cook,walleye pollock,30,,,
6/12/2022,372,Lam North,Cook,walleye pollock,25,,,
6/12/2022,375,Lam South,Cook,walleye pollock,27,,,
6/12/2022,375,Lam South,Cook,walleye pollock,29,,,
6/12/2022,375,Lam South,Cook,walleye pollock,32,,,
6/12/2022,375,Lam South,Cook,walleye pollock,35,,,
7/14/2022,409,Fal-3,Falmouth,capelin,38,,,
7/14/2022,409,Fal-3,Falmouth,capelin,41,,,
7/14/2022,409,Fal-3,Falmouth,capelin,43,,,
7/14/2022,409,Fal-3,Falmouth,capelin,48,,,
7/14/2022,409,Fal-3,Falmouth,capelin,68,,,
7/14/2022,409,Fal-3,Falmouth,capelin,68,,,
7/14/2022,409,Fal-3,Falmouth,capelin,70,,,
7/14/2022,409,Fal-3,Falmouth,capelin,70,,,
7/14/2022,409,Fal-3,Falmouth,capelin,71,,,
7/14/2022,409,Fal-3,Falmouth,capelin,75,,,
7/14/2022,407,Fal-1,Falmouth,Pacific cod,42,,,
7/14/2022,407,Fal-1,Falmouth,Pacific cod,45,,,
7/14/2022,407,Fal-1,Falmouth,Pacific cod,50,,,
7/14/2022,407,Fal-1,Falmouth,Pacific cod,53,,,
7/14/2022,407,Fal-1,Falmouth,Pacific cod,58,,,
7/14/2022,407,Fal-1,Falmouth,Pacific cod,61,,,
