month,day,year,date,Station,Site,Bay,species,CPUE
7,2,2026,7/2/2026,667,Kai-6,Kaiugnak,northern spearnose poacher,1
7,2,2026,7/2/2026,670,Kai-1,Kaiugnak,Pacific cod,27
7,2,2026,7/2/2026,666,Kai-3,Kaiugnak,Pacific cod,29
7,2,2026,7/2/2026,669,Kai-4,Kaiugnak,Pacific cod,808
7,2,2026,7/2/2026,667,Kai-6,Kaiugnak,Pacific cod,39
7,2,2026,7/2/2026,668,Kai-7,Kaiugnak,Pacific cod,829
7,2,2026,7/2/2026,667,Kai-6,Kaiugnak,Pacific halibut,1
7,2,2026,7/2/2026,666,Kai-3,Kaiugnak,Pacific herring,1
7,2,2026,7/2/2026,667,Kai-6,Kaiugnak,Pacific herring,1
7,2,2026,7/2/2026,666,Kai-3,Kaiugnak,Pacific sandlance,24
7,2,2026,7/2/2026,669,Kai-4,Kaiugnak,Pacific sandlance,477
7,2,2026,7/2/2026,667,Kai-6,Kaiugnak,Pacific sandlance,744
7,2,2026,7/2/2026,671,Kai-2,Kaiugnak,Pacific staghorn sculpin,1
7,2,2026,7/2/2026,668,Kai-7,Kaiugnak,Pacific tomcod,2
7,2,2026,7/2/2026,670,Kai-1,Kaiugnak,pink salmon,1
7,2,2026,7/2/2026,671,Kai-2,Kaiugnak,pink salmon,2
7,2,2026,7/2/2026,666,Kai-3,Kaiugnak,pink salmon,610
7,2,2026,7/2/2026,669,Kai-4,Kaiugnak,pink salmon,237
7,2,2026,7/2/2026,667,Kai-6,Kaiugnak,pink salmon,86
7,2,2026,7/2/2026,668,Kai-7,Kaiugnak,pink salmon,2
7,2,2026,7/2/2026,670,Kai-1,Kaiugnak,rock greenling,6
7,2,2026,7/2/2026,671,Kai-2,Kaiugnak,rock greenling,3
7,2,2026,7/2/2026,666,Kai-3,Kaiugnak,rock greenling,5
7,2,2026,7/2/2026,669,Kai-4,Kaiugnak,rock greenling,1
7,2,2026,7/2/2026,667,Kai-6,Kaiugnak,rock greenling,20
7,2,2026,7/2/2026,668,Kai-7,Kaiugnak,rock greenling,9
7,2,2026,7/2/2026,670,Kai-1,Kaiugnak,saffron cod,1
7,2,2026,7/2/2026,667,Kai-6,Kaiugnak,saffron cod,29
7,2,2026,7/2/2026,668,Kai-7,Kaiugnak,saffron cod,126
7,2,2026,7/2/2026,670,Kai-1,Kaiugnak,shorthorn sculpin,1
7,2,2026,7/2/2026,667,Kai-6,Kaiugnak,shorthorn sculpin,1
7,2,2026,7/2/2026,667,Kai-6,Kaiugnak,silverspotted sculpin,3
7,2,2026,7/2/2026,668,Kai-7,Kaiugnak,silverspotted sculpin,5
7,2,2026,7/2/2026,670,Kai-1,Kaiugnak,snake prickleback,4
7,2,2026,7/2/2026,670,Kai-1,Kaiugnak,tadpole sculpin,6
7,2,2026,7/2/2026,668,Kai-7,Kaiugnak,tidepool snailfish,1
7,2,2026,7/2/2026,668,Kai-7,Kaiugnak,tubenose poacher,1
7,2,2026,7/2/2026,666,Kai-3,Kaiugnak,walleye pollock,2
7,2,2026,7/2/2026,669,Kai-4,Kaiugnak,walleye pollock,6
7,2,2026,7/2/2026,667,Kai-6,Kaiugnak,walleye pollock,8
7,2,2026,7/2/2026,668,Kai-7,Kaiugnak,walleye pollock,34
7,2,2026,7/2/2026,669,Kai-4,Kaiugnak,whitespotted greenling,1
6,30,2026,6/30/2026,663,Kilu-4,Kiliuda,armorhead sculpin,2
6,30,2026,6/30/2026,664,Kilu-6,Kiliuda,armorhead sculpin,3
6,30,2026,6/30/2026,664,Kilu-6,Kiliuda,buffalo sculpin,2
6,30,2026,6/30/2026,662,Kilu-3,Kiliuda,copper rockfish,3
6,30,2026,6/30/2026,663,Kilu-4,Kiliuda,copper rockfish,7
6,30,2026,6/30/2026,665,Kilu-5,Kiliuda,copper rockfish,6
6,30,2026,6/30/2026,664,Kilu-6,Kiliuda,copper rockfish,1
6,30,2026,6/30/2026,660,Kilu-1,Kiliuda,crescent gunnel,27
6,30,2026,6/30/2026,661,Kilu-2,Kiliuda,crescent gunnel,19
6,30,2026,6/30/2026,662,Kilu-3,Kiliuda,crescent gunnel,32
6,30,2026,6/30/2026,663,Kilu-4,Kiliuda,crescent gunnel,21
6,30,2026,6/30/2026,665,Kilu-5,Kiliuda,crescent gunnel,3
6,30,2026,6/30/2026,664,Kilu-6,Kiliuda,crescent gunnel,20
6,30,2026,6/30/2026,660,Kilu-1,Kiliuda,great sculpin,16
6,30,2026,6/30/2026,661,Kilu-2,Kiliuda,great sculpin,24
6,30,2026,6/30/2026,665,Kilu-5,Kiliuda,great sculpin,9
6,30,2026,6/30/2026,664,Kilu-6,Kiliuda,gymnocanthus galeatus,1
6,30,2026,6/30/2026,664,Kilu-6,Kiliuda,kelp greenling,2
6,30,2026,6/30/2026,660,Kilu-1,Kiliuda,masked greenling,5
6,30,2026,6/30/2026,661,Kilu-2,Kiliuda,masked greenling,7
6,30,2026,6/30/2026,662,Kilu-3,Kiliuda,masked greenling,2
6,30,2026,6/30/2026,663,Kilu-4,Kiliuda,masked greenling,4
6,30,2026,6/30/2026,665,Kilu-5,Kiliuda,masked greenling,2
6,30,2026,6/30/2026,664,Kilu-6,Kiliuda,masked greenling,10
6,30,2026,6/30/2026,660,Kilu-1,Kiliuda,Pacific cod,61
6,30,2026,6/30/2026,661,Kilu-2,Kiliuda,Pacific cod,1334
6,30,2026,6/30/2026,662,Kilu-3,Kiliuda,Pacific cod,237
6,30,2026,6/30/2026,663,Kilu-4,Kiliuda,Pacific cod,103
6,30,2026,6/30/2026,665,Kilu-5,Kiliuda,Pacific cod,109
6,30,2026,6/30/2026,664,Kilu-6,Kiliuda,Pacific cod,6
6,30,2026,6/30/2026,663,Kilu-4,Kiliuda,Pacific staghorn sculpin,1
6,30,2026,6/30/2026,665,Kilu-5,Kiliuda,penpoint gunnel,1
6,30,2026,6/30/2026,664,Kilu-6,Kiliuda,penpoint gunnel,1
6,30,2026,6/30/2026,662,Kilu-3,Kiliuda,pink salmon,1
6,30,2026,6/30/2026,665,Kilu-5,Kiliuda,pink salmon,1
6,30,2026,6/30/2026,664,Kilu-6,Kiliuda,pink salmon,18
6,30,2026,6/30/2026,660,Kilu-1,Kiliuda,rock greenling,33
6,30,2026,6/30/2026,661,Kilu-2,Kiliuda,rock greenling,35
6,30,2026,6/30/2026,662,Kilu-3,Kiliuda,rock greenling,43
6,30,2026,6/30/2026,663,Kilu-4,Kiliuda,rock greenling,12
6,30,2026,6/30/2026,665,Kilu-5,Kiliuda,rock greenling,11
6,30,2026,6/30/2026,664,Kilu-6,Kiliuda,rock greenling,27
6,30,2026,6/30/2026,664,Kilu-6,Kiliuda,saffron cod,1
6,30,2026,6/30/2026,660,Kilu-1,Kiliuda,silverspotted sculpin,13
6,30,2026,6/30/2026,661,Kilu-2,Kiliuda,silverspotted sculpin,6
6,30,2026,6/30/2026,662,Kilu-3,Kiliuda,silverspotted sculpin,31
6,30,2026,6/30/2026,663,Kilu-4,Kiliuda,silverspotted sculpin,9
6,30,2026,6/30/2026,665,Kilu-5,Kiliuda,silverspotted sculpin,7
6,30,2026,6/30/2026,664,Kilu-6,Kiliuda,silverspotted sculpin,29
6,30,2026,6/30/2026,660,Kilu-1,Kiliuda,snake prickleback,4
6,30,2026,6/30/2026,661,Kilu-2,Kiliuda,tubenose poacher,24
6,30,2026,6/30/2026,662,Kilu-3,Kiliuda,tubenose poacher,2
6,30,2026,6/30/2026,663,Kilu-4,Kiliuda,tubenose poacher,1
6,30,2026,6/30/2026,665,Kilu-5,Kiliuda,tubenose poacher,3
6,30,2026,6/30/2026,660,Kilu-1,Kiliuda,walleye pollock,11
6,30,2026,6/30/2026,661,Kilu-2,Kiliuda,walleye pollock,526
6,30,2026,6/30/2026,662,Kilu-3,Kiliuda,walleye pollock,104
6,30,2026,6/30/2026,663,Kilu-4,Kiliuda,walleye pollock,115
6,30,2026,6/30/2026,665,Kilu-5,Kiliuda,walleye pollock,113
6,30,2026,6/30/2026,664,Kilu-6,Kiliuda,walleye pollock,7
6,30,2026,6/30/2026,660,Kilu-1,Kiliuda,whitespotted greenling,66
6,30,2026,6/30/2026,661,Kilu-2,Kiliuda,whitespotted greenling,30
6,30,2026,6/30/2026,662,Kilu-3,Kiliuda,whitespotted greenling,6
6,30,2026,6/30/2026,663,Kilu-4,Kiliuda,whitespotted greenling,2
6,30,2026,6/30/2026,665,Kilu-5,Kiliuda,whitespotted greenling,3
6,30,2026,6/30/2026,664,Kilu-6,Kiliuda,whitespotted greenling,7
6,30,2026,6/30/2026,664,Kilu-6,Kiliuda,yellow Irish lord,1
7,18,2026,7/18/2026,703,Mit-2,Mitrofania,crescent gunnel,3
7,18,2026,7/18/2026,702,Mit-3,Mitrofania,crescent gunnel,2
7,18,2026,7/18/2026,704,Mit-1,Mitrofania,dolly varden,1
7,18,2026,7/18/2026,703,Mit-2,Mitrofania,English sole,1
7,18,2026,7/18/2026,703,Mit-2,Mitrofania,great sculpin,2
7,18,2026,7/18/2026,702,Mit-3,Mitrofania,great sculpin,2
7,18,2026,7/18/2026,701,Mit-5,Mitrofania,great sculpin,17
7,18,2026,7/18/2026,705,Mit-6,Mitrofania,great sculpin,4
7,18,2026,7/18/2026,704,Mit-1,Mitrofania,kelp greenling,1
7,18,2026,7/18/2026,703,Mit-2,Mitrofania,kelp greenling,1
7,18,2026,7/18/2026,704,Mit-1,Mitrofania,masked greenling,4
7,18,2026,7/18/2026,703,Mit-2,Mitrofania,masked greenling,8
7,18,2026,7/18/2026,702,Mit-3,Mitrofania,masked greenling,15
7,18,2026,7/18/2026,705,Mit-6,Mitrofania,masked greenling,9
7,18,2026,7/18/2026,702,Mit-3,Mitrofania,northern rock sole,1
7,18,2026,7/18/2026,704,Mit-1,Mitrofania,Pacific cod,1
7,18,2026,7/18/2026,703,Mit-2,Mitrofania,Pacific cod,104
7,18,2026,7/18/2026,702,Mit-3,Mitrofania,Pacific cod,293
7,18,2026,7/18/2026,701,Mit-5,Mitrofania,Pacific cod,137
7,18,2026,7/18/2026,705,Mit-6,Mitrofania,Pacific cod,561
7,18,2026,7/18/2026,704,Mit-1,Mitrofania,Pacific herring,16
7,18,2026,7/18/2026,701,Mit-5,Mitrofania,Pacific staghorn sculpin,3
7,18,2026,7/18/2026,704,Mit-1,Mitrofania,rock greenling,2
7,18,2026,7/18/2026,703,Mit-2,Mitrofania,rock greenling,6
7,18,2026,7/18/2026,702,Mit-3,Mitrofania,rock greenling,14
7,18,2026,7/18/2026,701,Mit-5,Mitrofania,sand sole,1
7,18,2026,7/18/2026,704,Mit-1,Mitrofania,silverspotted sculpin,1
7,18,2026,7/18/2026,703,Mit-2,Mitrofania,silverspotted sculpin,2
7,18,2026,7/18/2026,702,Mit-3,Mitrofania,silverspotted sculpin,11
7,18,2026,7/18/2026,705,Mit-6,Mitrofania,silverspotted sculpin,24
7,18,2026,7/18/2026,701,Mit-5,Mitrofania,smooth head sculpin,1
7,18,2026,7/18/2026,701,Mit-5,Mitrofania,snake prickleback,9
7,18,2026,7/18/2026,705,Mit-6,Mitrofania,snake prickleback,3
7,18,2026,7/18/2026,703,Mit-2,Mitrofania,starry flounder,1
7,18,2026,7/18/2026,705,Mit-6,Mitrofania,sturgeon poacher,3
7,18,2026,7/18/2026,702,Mit-3,Mitrofania,tubenose poacher,2
7,18,2026,7/18/2026,701,Mit-5,Mitrofania,tubenose poacher,1
7,18,2026,7/18/2026,705,Mit-6,Mitrofania,tubenose poacher,1
7,18,2026,7/18/2026,702,Mit-3,Mitrofania,walleye pollock,3
7,18,2026,7/18/2026,701,Mit-5,Mitrofania,walleye pollock,19
7,18,2026,7/18/2026,705,Mit-6,Mitrofania,walleye pollock,186
7,18,2026,7/18/2026,704,Mit-1,Mitrofania,whitespotted greenling,1
7,18,2026,7/18/2026,703,Mit-2,Mitrofania,whitespotted greenling,2
7,18,2026,7/18/2026,701,Mit-5,Mitrofania,whitespotted greenling,11
7,18,2026,7/18/2026,705,Mit-6,Mitrofania,whitespotted greenling,3
7,18,2026,7/18/2026,702,Mit-3,Mitrofania,yellow Irish lord,1
7,18,2026,7/18/2026,705,Mit-6,Mitrofania,yellow Irish lord,1
7,21,2026,7/21/2026,707,PW-3,Port Wrangell,black rockfish,2
7,21,2026,7/21/2026,706,PW-2,Port Wrangell,chinook salmon,1
7,21,2026,7/21/2026,709,PW-4,Port Wrangell,chinook salmon,2
7,21,2026,7/21/2026,708,PW-1,Port Wrangell,chum salmon,49
7,21,2026,7/21/2026,706,PW-2,Port Wrangell,chum salmon,83
7,21,2026,7/21/2026,707,PW-3,Port Wrangell,chum salmon,22
7,21,2026,7/21/2026,709,PW-4,Port Wrangell,chum salmon,1
7,21,2026,7/21/2026,709,PW-4,Port Wrangell,coho salmon,24
7,21,2026,7/21/2026,707,PW-3,Port Wrangell,copper rockfish,2
7,21,2026,7/21/2026,708,PW-1,Port Wrangell,dolly varden,5
7,21,2026,7/21/2026,706,PW-2,Port Wrangell,dolly varden,80
7,21,2026,7/21/2026,707,PW-3,Port Wrangell,dolly varden,13
7,21,2026,7/21/2026,709,PW-4,Port Wrangell,dolly varden,9
7,21,2026,7/21/2026,708,PW-1,Port Wrangell,great sculpin,1
7,21,2026,7/21/2026,709,PW-4,Port Wrangell,great sculpin,1
7,21,2026,7/21/2026,708,PW-1,Port Wrangell,kelp greenling,5
7,21,2026,7/21/2026,708,PW-1,Port Wrangell,Pacific cod,328
7,21,2026,7/21/2026,707,PW-3,Port Wrangell,Pacific cod,1
7,21,2026,7/21/2026,709,PW-4,Port Wrangell,Pacific cod,55
7,21,2026,7/21/2026,708,PW-1,Port Wrangell,Pacific sandlance,2
7,21,2026,7/21/2026,706,PW-2,Port Wrangell,Pacific sandlance,460
7,21,2026,7/21/2026,708,PW-1,Port Wrangell,pink salmon,23
7,21,2026,7/21/2026,706,PW-2,Port Wrangell,pink salmon,38
7,21,2026,7/21/2026,707,PW-3,Port Wrangell,pink salmon,20
7,21,2026,7/21/2026,708,PW-1,Port Wrangell,rock greenling,3
7,21,2026,7/21/2026,707,PW-3,Port Wrangell,rock greenling,2
7,21,2026,7/21/2026,706,PW-2,Port Wrangell,saffron cod,1
7,21,2026,7/21/2026,709,PW-4,Port Wrangell,saffron cod,1
7,21,2026,7/21/2026,708,PW-1,Port Wrangell,silverspotted sculpin,2
7,21,2026,7/21/2026,707,PW-3,Port Wrangell,silverspotted sculpin,1
7,21,2026,7/21/2026,708,PW-1,Port Wrangell,walleye pollock,9
7,14,2026,7/14/2026,695,Sand-2,Sand Point,buffalo sculpin,1
7,14,2026,7/14/2026,694,Sand-3,Sand Point,chinook salmon,1
7,13,2026,7/13/2026,693,Sand-3,Sand Point,crescent gunnel,1
7,13,2026,7/13/2026,693,Sand-3,Sand Point,English sole,32
7,14,2026,7/14/2026,694,Sand-3,Sand Point,English sole,27
7,13,2026,7/13/2026,693,Sand-3,Sand Point,four horned poacher,1
7,14,2026,7/14/2026,695,Sand-2,Sand Point,great sculpin,3
7,13,2026,7/13/2026,693,Sand-3,Sand Point,great sculpin,174
7,14,2026,7/14/2026,694,Sand-3,Sand Point,great sculpin,107
7,14,2026,7/14/2026,695,Sand-2,Sand Point,kelp greenling,1
7,13,2026,7/13/2026,693,Sand-3,Sand Point,northern rock sole,89
7,14,2026,7/14/2026,694,Sand-3,Sand Point,northern rock sole,97
7,14,2026,7/14/2026,695,Sand-2,Sand Point,Pacific cod,48
7,14,2026,7/14/2026,694,Sand-3,Sand Point,Pacific cod,17
7,13,2026,7/13/2026,693,Sand-3,Sand Point,Pacific sandlance,1
7,14,2026,7/14/2026,694,Sand-3,Sand Point,pink salmon,22
7,13,2026,7/13/2026,693,Sand-3,Sand Point,rock greenling,3
7,13,2026,7/13/2026,693,Sand-3,Sand Point,sand sole,1
7,14,2026,7/14/2026,694,Sand-3,Sand Point,sand sole,2
7,14,2026,7/14/2026,694,Sand-3,Sand Point,smooth head sculpin,1
7,14,2026,7/14/2026,695,Sand-2,Sand Point,starry flounder,1
7,14,2026,7/14/2026,694,Sand-3,Sand Point,starry flounder,3
7,14,2026,7/14/2026,694,Sand-3,Sand Point,tubenose poacher,1
7,14,2026,7/14/2026,695,Sand-2,Sand Point,walleye pollock,28
7,14,2026,7/14/2026,694,Sand-3,Sand Point,walleye pollock,11
7,14,2026,7/14/2026,695,Sand-2,Sand Point,whitespotted greenling,1
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
