Date,Station,Site,Bay,Species,Length
7/11/2021,297,Fox-2,Fox,walleye pollock,37
7/11/2021,297,Fox-2,Fox,walleye pollock,37
7/11/2021,297,Fox-2,Fox,walleye pollock,36
7/11/2021,297,Fox-2,Fox,walleye pollock,32
7/11/2021,297,Fox-2,Fox,walleye pollock,35
7/11/2021,297,Fox-2,Fox,walleye pollock,37
7/11/2021,297,Fox-2,Fox,walleye pollock,39
7/11/2021,297,Fox-2,Fox,walleye pollock,37
7/11/2021,297,Fox-2,Fox,walleye pollock,37
7/11/2021,297,Fox-2,Fox,walleye pollock,43
7/11/2021,297,Fox-2,Fox,walleye pollock,46
7/11/2021,297,Fox-2,Fox,walleye pollock,37
7/11/2021,297,Fox-2,Fox,walleye pollock,42
7/11/2021,297,Fox-2,Fox,walleye pollock,35
7/11/2021,297,Fox-2,Fox,walleye pollock,37
7/11/2021,297,Fox-2,Fox,walleye pollock,37
7/11/2021,297,Fox-2,Fox,walleye pollock,32
7/11/2021,297,Fox-2,Fox,walleye pollock,34
7/11/2021,297,Fox-2,Fox,walleye pollock,40
7/11/2021,297,Fox-2,Fox,walleye pollock,35
7/11/2021,297,Fox-2,Fox,walleye pollock,38
7/11/2021,297,Fox-2,Fox,walleye pollock,34
7/11/2021,297,Fox-2,Fox,walleye pollock,39
7/11/2021,297,Fox-2,Fox,walleye pollock,39
7/31/2021,331,Jap-7,Japanese Bay,black rockfish,231
7/31/2021,331,Jap-7,Japanese Bay,black rockfish,184
7/31/2021,331,Jap-7,Japanese Bay,black rockfish,175
7/31/2021,333,Jap-5,Japanese Bay,coho salmon,66
7/31/2021,333,Jap-5,Japanese Bay,coho salmon,76
7/31/2021,333,Jap-5,Japanese Bay,coho salmon,72
7/31/2021,333,Jap-5,Japanese Bay,coho salmon,68
7/31/2021,331,Jap-7,Japanese Bay,copper rockfish,115
7/31/2021,331,Jap-7,Japanese Bay,copper rockfish,117
7/31/2021,331,Jap-7,Japanese Bay,copper rockfish,114
7/31/2021,331,Jap-7,Japanese Bay,copper rockfish,115
7/31/2021,331,Jap-7,Japanese Bay,copper rockfish,75
7/31/2021,331,Jap-7,Japanese Bay,copper rockfish,82
7/31/2021,331,Jap-7,Japanese Bay,copper rockfish,114
7/31/2021,331,Jap-7,Japanese Bay,copper rockfish,125
7/31/2021,331,Jap-7,Japanese Bay,copper rockfish,109
7/31/2021,331,Jap-7,Japanese Bay,copper rockfish,115
7/31/2021,331,Jap-7,Japanese Bay,copper rockfish,124
7/31/2021,331,Jap-7,Japanese Bay,copper rockfish,74
7/31/2021,331,Jap-7,Japanese Bay,copper rockfish,123
7/31/2021,331,Jap-7,Japanese Bay,copper rockfish,121
7/31/2021,328,Jap-1,Japanese Bay,Pacific cod,67
7/31/2021,328,Jap-1,Japanese Bay,Pacific cod,55
7/31/2021,330,Jap-2,Japanese Bay,Pacific cod,72
7/31/2021,330,Jap-2,Japanese Bay,Pacific cod,56
7/31/2021,331,Jap-7,Japanese Bay,Pacific cod,64
7/31/2021,331,Jap-7,Japanese Bay,Pacific cod,73
7/31/2021,331,Jap-7,Japanese Bay,Pacific cod,49
7/31/2021,331,Jap-7,Japanese Bay,Pacific cod,73
7/31/2021,331,Jap-7,Japanese Bay,Pacific cod,45
7/31/2021,333,Jap-5,Japanese Bay,Pacific cod,62
7/31/2021,333,Jap-5,Japanese Bay,Pacific cod,65
7/31/2021,333,Jap-5,Japanese Bay,Pacific cod,55
7/31/2021,333,Jap-5,Japanese Bay,Pacific cod,64
7/31/2021,333,Jap-5,Japanese Bay,Pacific cod,59
7/31/2021,333,Jap-5,Japanese Bay,Pacific cod,74
7/31/2021,333,Jap-5,Japanese Bay,Pacific cod,51
7/31/2021,333,Jap-5,Japanese Bay,Pacific cod,64
7/31/2021,333,Jap-5,Japanese Bay,Pacific cod,59
7/31/2021,333,Jap-5,Japanese Bay,Pacific cod,68
7/31/2021,333,Jap-5,Japanese Bay,Pacific cod,54
7/31/2021,329,Jap-6,Japanese Bay,Pacific sandlance,83
7/31/2021,333,Jap-5,Japanese Bay,pink salmon,103
7/31/2021,331,Jap-7,Japanese Bay,saffron cod,78
7/31/2021,333,Jap-5,Japanese Bay,saffron cod,75
7/31/2021,333,Jap-5,Japanese Bay,saffron cod,75
7/31/2021,333,Jap-5,Japanese Bay,saffron cod,73
7/31/2021,333,Jap-5,Japanese Bay,saffron cod,78
7/31/2021,333,Jap-5,Japanese Bay,saffron cod,77
7/31/2021,333,Jap-5,Japanese Bay,saffron cod,82
7/31/2021,333,Jap-5,Japanese Bay,saffron cod,85
7/31/2021,333,Jap-5,Japanese Bay,saffron cod,83
7/31/2021,333,Jap-5,Japanese Bay,saffron cod,77
8/4/2021,337,Kai-3,Kaiugnak Bay,black rockfish,56
8/4/2021,336,Kai-2,Kaiugnak Bay,copper rockfish,146
8/4/2021,339,Kai-7,Kaiugnak Bay,copper rockfish,138
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,278
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,251
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,245
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,245
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,76
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,60
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,55
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,63
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,65
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,74
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,58
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,53
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,60
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,60
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,68
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,63
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,65
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,60
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,66
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,58
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific cod,78
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,62
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,61
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,64
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,60
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,63
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,60
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,64
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,59
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,85
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,81
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,62
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,67
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,45
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,56
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,53
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,62
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,59
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,61
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,57
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,57
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,68
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,80
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,85
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,61
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,54
8/4/2021,337,Kai-3,Kaiugnak Bay,Pacific cod,61
8/4/2021,338,Kai-6,Kaiugnak Bay,Pacific cod,63
8/4/2021,339,Kai-7,Kaiugnak Bay,Pacific cod,75
8/4/2021,339,Kai-7,Kaiugnak Bay,Pacific cod,78
8/4/2021,339,Kai-7,Kaiugnak Bay,Pacific cod,61
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific sandlance,135
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific sandlance,158
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific sandlance,130
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific sandlance,145
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific sandlance,142
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific sandlance,177
8/4/2021,335,Kai-1,Kaiugnak Bay,Pacific sandlance,190
8/4/2021,335,Kai-1,Kaiugnak Bay,saffron cod,292
8/4/2021,337,Kai-3,Kaiugnak Bay,saffron cod,73
8/4/2021,335,Kai-1,Kaiugnak Bay,walleye pollock,71
8/4/2021,337,Kai-3,Kaiugnak Bay,walleye pollock,72
7/9/2021,288,Mitro-4,Mitrofania,Pacific cod,50
7/9/2021,289,Mitro-5,Mitrofania,pink salmon,77
7/9/2021,290,Mitro-6,Mitrofania,chinook salmon,134
7/9/2021,290,Mitro-6,Mitrofania,chinook salmon,116
7/9/2021,290,Mitro-6,Mitrofania,chinook salmon,124
7/9/2021,290,Mitro-6,Mitrofania,chinook salmon,114
7/9/2021,290,Mitro-6,Mitrofania,chum salmon,86
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,47
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,50
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,40
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,41
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,41
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,41
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,40
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,39
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,49
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,51
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,38
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,32
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,36
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,41
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,39
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,37
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,46
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,41
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,46
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,43
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,45
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,42
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,30
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,37
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,46
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,42
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,46
7/9/2021,290,Mitro-6,Mitrofania,Pacific cod,38
7/9/2021,290,Mitro-6,Mitrofania,Pacific herring,130
7/9/2021,290,Mitro-6,Mitrofania,Pacific herring,120
7/9/2021,290,Mitro-6,Mitrofania,Pacific herring,125
7/9/2021,290,Mitro-6,Mitrofania,Pacific herring,107
7/9/2021,290,Mitro-6,Mitrofania,Pacific herring,126
7/9/2021,290,Mitro-6,Mitrofania,Pacific herring,131
7/9/2021,290,Mitro-6,Mitrofania,Pacific herring,126
7/9/2021,290,Mitro-6,Mitrofania,Pacific herring,120
7/9/2021,290,Mitro-6,Mitrofania,Pacific herring,119
7/9/2021,290,Mitro-6,Mitrofania,Pacific herring,121
7/9/2021,290,Mitro-6,Mitrofania,Pacific sandlance,109
7/9/2021,290,Mitro-6,Mitrofania,Pacific sandlance,117
7/9/2021,290,Mitro-6,Mitrofania,Pacific sandlance,103
7/9/2021,290,Mitro-6,Mitrofania,Pacific sandlance,111
7/9/2021,290,Mitro-6,Mitrofania,Pacific sandlance,106
7/9/2021,290,Mitro-6,Mitrofania,Pacific sandlance,104
7/9/2021,290,Mitro-6,Mitrofania,Pacific sandlance,107
7/9/2021,290,Mitro-6,Mitrofania,Pacific sandlance,119
7/9/2021,290,Mitro-6,Mitrofania,pink salmon,82
7/9/2021,290,Mitro-6,Mitrofania,pink salmon,87
7/9/2021,290,Mitro-6,Mitrofania,pink salmon,84
7/9/2021,290,Mitro-6,Mitrofania,pink salmon,81
7/9/2021,290,Mitro-6,Mitrofania,pink salmon,79
7/9/2021,290,Mitro-6,Mitrofania,pink salmon,84
7/9/2021,290,Mitro-6,Mitrofania,walleye pollock,43
7/9/2021,291,Mitro-3,Mitrofania,chum salmon,85
7/9/2021,291,Mitro-3,Mitrofania,copper rockfish,124
7/9/2021,291,Mitro-3,Mitrofania,copper rockfish,106
7/9/2021,291,Mitro-3,Mitrofania,Pacific cod,210
7/9/2021,291,Mitro-3,Mitrofania,Pacific cod,42
7/9/2021,291,Mitro-3,Mitrofania,Pacific cod,36
7/9/2021,291,Mitro-3,Mitrofania,Pacific cod,48
7/9/2021,291,Mitro-3,Mitrofania,Pacific cod,42
7/9/2021,291,Mitro-3,Mitrofania,Pacific cod,38
7/9/2021,291,Mitro-3,Mitrofania,Pacific cod,42
7/9/2021,291,Mitro-3,Mitrofania,Pacific cod,36
7/9/2021,291,Mitro-3,Mitrofania,Pacific cod,44
7/9/2021,291,Mitro-3,Mitrofania,Pacific cod,40
7/9/2021,291,Mitro-3,Mitrofania,Pacific cod,37
7/9/2021,291,Mitro-3,Mitrofania,Pacific cod,42
7/9/2021,291,Mitro-3,Mitrofania,Pacific cod,41
7/9/2021,291,Mitro-3,Mitrofania,Pacific cod,48
7/9/2021,291,Mitro-3,Mitrofania,Pacific cod,46
7/9/2021,291,Mitro-3,Mitrofania,Pacific sandlance,109
7/9/2021,291,Mitro-3,Mitrofania,Pacific sandlance,125
7/9/2021,291,Mitro-3,Mitrofania,Pacific sandlance,122
7/9/2021,291,Mitro-3,Mitrofania,Pacific sandlance,105
7/9/2021,291,Mitro-3,Mitrofania,Pacific sandlance,117
7/9/2021,291,Mitro-3,Mitrofania,Pacific sandlance,105
7/9/2021,291,Mitro-3,Mitrofania,Pacific sandlance,104
7/9/2021,291,Mitro-3,Mitrofania,Pacific sandlance,160
7/9/2021,291,Mitro-3,Mitrofania,Pacific sandlance,106
7/9/2021,291,Mitro-3,Mitrofania,Pacific sandlance,119
7/9/2021,291,Mitro-3,Mitrofania,Pacific sandlance,105
7/9/2021,291,Mitro-3,Mitrofania,Pacific sandlance,126
7/9/2021,291,Mitro-3,Mitrofania,Pacific sandlance,132
7/9/2021,291,Mitro-3,Mitrofania,Pacific sandlance,101
7/9/2021,291,Mitro-3,Mitrofania,Pacific sandlance,115
7/9/2021,291,Mitro-3,Mitrofania,Pacific sandlance,105
7/9/2021,291,Mitro-3,Mitrofania,pink salmon,79
7/9/2021,292,Mitro-2,Mitrofania,dolly varden,325
7/9/2021,292,Mitro-2,Mitrofania,Pacific cod,45
7/9/2021,292,Mitro-2,Mitrofania,Pacific cod,47
7/9/2021,292,Mitro-2,Mitrofania,Pacific cod,39
7/9/2021,292,Mitro-2,Mitrofania,Pacific cod,41
7/9/2021,292,Mitro-2,Mitrofania,Pacific cod,50
7/9/2021,292,Mitro-2,Mitrofania,Pacific cod,42
7/9/2021,292,Mitro-2,Mitrofania,Pacific cod,42
7/9/2021,292,Mitro-2,Mitrofania,Pacific cod,41
7/9/2021,293,Mitro-1,Mitrofania,Pacific cod,41
7/9/2021,293,Mitro-1,Mitrofania,Pacific cod,43
7/24/2021,321,Sanak-5,NE Harbor,red salmon,540
7/24/2021,321,Sanak-5,NE Harbor,red salmon,520
7/24/2021,321,Sanak-5,NE Harbor,red salmon,521
7/24/2021,321,Sanak-5,NE Harbor,red salmon,547
7/24/2021,321,Sanak-5,NE Harbor,red salmon,562
7/24/2021,321,Sanak-5,NE Harbor,red salmon,570
7/24/2021,321,Sanak-5,NE Harbor,red salmon,561
7/6/2021,286,PW-2,Pt Wrangell,chinook salmon,145
7/6/2021,287,PW-4,Pt Wrangell,chinook salmon,53
7/6/2021,287,PW-4,Pt Wrangell,chinook salmon,53
7/6/2021,287,PW-4,Pt Wrangell,chinook salmon,53
7/6/2021,287,PW-4,Pt Wrangell,chinook salmon,53
7/6/2021,287,PW-4,Pt Wrangell,chinook salmon,53
7/6/2021,286,PW-2,Pt Wrangell,copper rockfish,111
7/6/2021,286,PW-2,Pt Wrangell,copper rockfish,108
7/6/2021,285,PW-3,Pt Wrangell,dolly varden,495
7/6/2021,285,PW-3,Pt Wrangell,dolly varden,482
7/6/2021,286,PW-2,Pt Wrangell,dolly varden,176
7/6/2021,286,PW-2,Pt Wrangell,dolly varden,150
7/6/2021,286,PW-2,Pt Wrangell,dolly varden,132
7/6/2021,286,PW-2,Pt Wrangell,dolly varden,156
7/6/2021,284,PW-1,Pt Wrangell,Pacific cod,50
7/6/2021,284,PW-1,Pt Wrangell,Pacific cod,42
7/6/2021,284,PW-1,Pt Wrangell,Pacific cod,40
7/6/2021,284,PW-1,Pt Wrangell,Pacific cod,54
7/6/2021,285,PW-3,Pt Wrangell,Pacific cod,220
7/6/2021,285,PW-3,Pt Wrangell,Pacific cod,236
7/6/2021,285,PW-3,Pt Wrangell,Pacific cod,41
7/6/2021,286,PW-2,Pt Wrangell,Pacific cod,257
7/6/2021,286,PW-2,Pt Wrangell,Pacific cod,215
7/6/2021,286,PW-2,Pt Wrangell,Pacific cod,234
7/6/2021,286,PW-2,Pt Wrangell,Pacific cod,181
7/6/2021,286,PW-2,Pt Wrangell,Pacific cod,226
7/6/2021,286,PW-2,Pt Wrangell,Pacific cod,187
7/6/2021,286,PW-2,Pt Wrangell,Pacific cod,236
7/6/2021,286,PW-2,Pt Wrangell,Pacific cod,229
7/6/2021,287,PW-4,Pt Wrangell,Pacific cod,35
7/6/2021,287,PW-4,Pt Wrangell,Pacific cod,42
7/6/2021,287,PW-4,Pt Wrangell,Pacific cod,49
7/6/2021,287,PW-4,Pt Wrangell,Pacific cod,42
7/6/2021,287,PW-4,Pt Wrangell,Pacific cod,36
7/6/2021,287,PW-4,Pt Wrangell,Pacific cod,49
7/6/2021,287,PW-4,Pt Wrangell,Pacific cod,42
7/6/2021,287,PW-4,Pt Wrangell,Pacific cod,38
7/6/2021,287,PW-4,Pt Wrangell,Pacific cod,42
7/6/2021,287,PW-4,Pt Wrangell,Pacific cod,37
7/6/2021,287,PW-4,Pt Wrangell,Pacific cod,42
7/6/2021,287,PW-4,Pt Wrangell,Pacific cod,37
7/6/2021,287,PW-4,Pt Wrangell,Pacific cod,43
7/6/2021,287,PW-4,Pt Wrangell,Pacific cod,39
7/6/2021,287,PW-4,Pt Wrangell,Pacific cod,41
7/6/2021,287,PW-4,Pt Wrangell,Pacific cod,35
7/6/2021,287,PW-4,Pt Wrangell,Pacific herring,120
7/6/2021,285,PW-3,Pt Wrangell,pink salmon,74
7/6/2021,285,PW-3,Pt Wrangell,pink salmon,54
7/6/2021,286,PW-2,Pt Wrangell,pink salmon,71
7/6/2021,287,PW-4,Pt Wrangell,pink salmon,53
7/6/2021,287,PW-4,Pt Wrangell,pink salmon,54
7/6/2021,287,PW-4,Pt Wrangell,pink salmon,63
7/6/2021,287,PW-4,Pt Wrangell,pink salmon,52
7/6/2021,287,PW-4,Pt Wrangell,pink salmon,58
7/6/2021,287,PW-4,Pt Wrangell,pink salmon,47
7/6/2021,287,PW-4,Pt Wrangell,pink salmon,47
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,59
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,55
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,63
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,49
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,57
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,47
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,55
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,59
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,58
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,52
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,62
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,53
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,52
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,52
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,41
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,60
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,55
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,52
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,43
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,45
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,51
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,63
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,54
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,48
7/28/2021,322,Rod-1,Rodmans Reach,Pacific cod,45
7/28/2021,322,Rod-1,Rodmans Reach,Pacific sandlance,107
7/28/2021,322,Rod-1,Rodmans Reach,Pacific sandlance,98
7/28/2021,322,Rod-1,Rodmans Reach,Pacific sandlance,91
7/28/2021,322,Rod-1,Rodmans Reach,Pacific sandlance,97
7/28/2021,322,Rod-1,Rodmans Reach,Pacific sandlance,116
7/28/2021,322,Rod-1,Rodmans Reach,Pacific sandlance,98
7/28/2021,322,Rod-1,Rodmans Reach,Pacific sandlance,94
7/28/2021,322,Rod-1,Rodmans Reach,Pacific sandlance,112
7/28/2021,322,Rod-1,Rodmans Reach,Pacific sandlance,101
7/28/2021,322,Rod-1,Rodmans Reach,Pacific sandlance,95
7/28/2021,322,Rod-1,Rodmans Reach,pink salmon,77
7/28/2021,322,Rod-1,Rodmans Reach,pink salmon,81
7/28/2021,322,Rod-1,Rodmans Reach,pink salmon,78
7/28/2021,322,Rod-1,Rodmans Reach,pink salmon,83
7/28/2021,322,Rod-1,Rodmans Reach,pink salmon,79
7/28/2021,322,Rod-1,Rodmans Reach,pink salmon,80
7/28/2021,322,Rod-1,Rodmans Reach,pink salmon,82
7/28/2021,322,Rod-1,Rodmans Reach,pink salmon,73
7/28/2021,322,Rod-1,Rodmans Reach,pink salmon,82
7/28/2021,322,Rod-1,Rodmans Reach,pink salmon,77
7/28/2021,322,Rod-1,Rodmans Reach,pink salmon,79
7/28/2021,322,Rod-1,Rodmans Reach,pink salmon,76
7/28/2021,322,Rod-1,Rodmans Reach,pink salmon,83
7/28/2021,322,Rod-1,Rodmans Reach,pink salmon,79
7/28/2021,322,Rod-1,Rodmans Reach,pink salmon,75
7/28/2021,324,Rod-5,Rodmans Reach,chum salmon,62
7/28/2021,325,Rod-6,Rodmans Reach,Pacific cod,59
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,65
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,60
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,62
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,66
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,60
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,68
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,61
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,57
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,53
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,74
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,56
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,55
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,70
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,61
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,59
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,52
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,60
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,54
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,57
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,57
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,57
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,65
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,64
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,52
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,54
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,58
7/28/2021,326,Rod-4,Rodmans Reach,Pacific cod,57
7/28/2021,326,Rod-4,Rodmans Reach,Pacific sandlance,92
7/28/2021,326,Rod-4,Rodmans Reach,Pacific sandlance,95
7/28/2021,326,Rod-4,Rodmans Reach,Pacific sandlance,98
7/28/2021,326,Rod-4,Rodmans Reach,Pacific sandlance,101
7/28/2021,326,Rod-4,Rodmans Reach,Pacific sandlance,90
7/28/2021,326,Rod-4,Rodmans Reach,Pacific sandlance,92
7/28/2021,326,Rod-4,Rodmans Reach,Pacific sandlance,105
7/28/2021,326,Rod-4,Rodmans Reach,Pacific sandlance,101
7/28/2021,326,Rod-4,Rodmans Reach,Pacific sandlance,95
7/28/2021,326,Rod-4,Rodmans Reach,Pacific sandlance,120
7/28/2021,326,Rod-4,Rodmans Reach,Pacific sandlance,95
7/28/2021,326,Rod-4,Rodmans Reach,pink salmon,85
7/28/2021,326,Rod-4,Rodmans Reach,pink salmon,82
7/28/2021,326,Rod-4,Rodmans Reach,pink salmon,82
7/28/2021,326,Rod-4,Rodmans Reach,pink salmon,82
7/28/2021,326,Rod-4,Rodmans Reach,pink salmon,87
7/28/2021,326,Rod-4,Rodmans Reach,pink salmon,80
7/28/2021,326,Rod-4,Rodmans Reach,pink salmon,81
7/28/2021,326,Rod-4,Rodmans Reach,pink salmon,79
7/28/2021,326,Rod-4,Rodmans Reach,pink salmon,80
7/28/2021,326,Rod-4,Rodmans Reach,pink salmon,85
7/28/2021,326,Rod-4,Rodmans Reach,walleye pollock,65
7/28/2021,327,Rod-2,Rodmans Reach,capelin,74
7/28/2021,327,Rod-2,Rodmans Reach,capelin,42
7/28/2021,327,Rod-2,Rodmans Reach,Pacific cod,70
7/28/2021,327,Rod-2,Rodmans Reach,Pacific cod,66
7/28/2021,327,Rod-2,Rodmans Reach,Pacific cod,60
7/28/2021,327,Rod-2,Rodmans Reach,Pacific cod,51
7/28/2021,327,Rod-2,Rodmans Reach,Pacific cod,62
7/28/2021,327,Rod-2,Rodmans Reach,Pacific cod,61
7/28/2021,327,Rod-2,Rodmans Reach,Pacific cod,54
7/28/2021,327,Rod-2,Rodmans Reach,Pacific cod,65
7/28/2021,327,Rod-2,Rodmans Reach,Pacific cod,48
7/28/2021,327,Rod-2,Rodmans Reach,Pacific cod,57
7/28/2021,327,Rod-2,Rodmans Reach,Pacific cod,61
7/28/2021,327,Rod-2,Rodmans Reach,Pacific cod,60
7/28/2021,327,Rod-2,Rodmans Reach,Pacific cod,57
7/28/2021,327,Rod-2,Rodmans Reach,Pacific cod,52
7/28/2021,327,Rod-2,Rodmans Reach,Pacific cod,57
